date_mean,nhm_id,area_sum,et_mean,et_reference_mean,et_reference_all_mean,pr_mean,pr_all_mean,et_fraction_mean,count_mean
2013-11-01,2740620,2952320951.9650664,9.317906526287018,43.57909660260334,41.961960526520976,16.67864451634012,19.82323908840004,6.404571310654227,7.0
2013-12-01,2831974,3050731650.363902,4.774011673926483,18.418150051233592,18.6503838137995,21.97874263527126,32.034023088877916,8.074963663568738,5.0
2014-01-01,2831974,3220739974.3509974,8.773708312509504,31.367939196926553,31.521790251478564,12.28254840531534,18.927030518513924,8.677049778668719,5.0
2014-02-01,2557912,2909055460.704127,10.425734063485825,47.268482504907425,45.30282933243346,39.80993404280614,49.97961454012,6.326021598435194,4.0
2014-03-01,2831974,3220739974.3509974,13.27394698017903,84.8208932044504,80.78904406870627,14.13902601308128,21.78471821734545,4.892650815381945,4.0
2014-04-01,2740620,3116845136.468707,29.541800853631774,105.68647875797984,102.33208568486754,24.17951464965657,30.66037236206808,8.294859280741994,5.0
2014-05-01,2831974,3220739974.3509974,98.57761662257852,146.95139742734787,143.66722308338984,27.933182990618548,29.152416664939324,20.124013577870997,5.0
2014-06-01,2740620,3116845136.468707,153.11680208677024,184.0270881806233,179.136135005542,1.5936763771641145,3.2286230014979918,24.852699071661803,6.0
2014-07-01,2831974,3220739974.3509974,151.47635114031795,185.790841650096,182.78299086210873,18.380096347112616,18.2979381119644,25.220917552653887,7.0
2014-08-01,2831974,3220739974.3509974,99.47662246367983,142.14342931542254,136.85920072626593,57.830161019617535,55.75780625983231,21.686347874225447,7.0
2014-09-01,2740620,3116845136.468707,92.74652886090239,123.63203844607848,120.06375305791293,28.959387780469996,29.267301665857687,22.12471017879691,7.0
2014-10-01,2831974,3220739974.3509974,51.879079854760825,91.30317385939911,86.89419263860252,0.0265268863201783,0.1828918904678199,17.48687026869091,5.0
2014-11-01,2740620,3116845136.468707,12.599895941006135,44.77287496307344,42.84724419505607,10.240008422910678,16.733448798551027,8.422421684559014,6.0
2014-12-01,2831974,3220739974.3509974,4.409221853406117,27.93561863170742,26.348045121278027,29.152827267524273,45.16730241791697,4.719646350421959,4.0
2015-01-01,2831974,3179901716.774485,5.065410034496393,29.786256328800064,29.10519180127273,5.846854454096771,13.475863751331921,5.280926007689472,4.0
2015-02-01,2557912,2872169292.5705023,9.67620035569881,60.071361330488735,58.0925529803494,6.106376781118522,10.866878185313219,4.463601217589334,5.0
2015-03-01,2831974,3179901716.774485,20.095262285781047,97.84589164627165,94.06056711875276,5.784562121367668,8.995355335268696,5.916349963171036,5.0
2015-04-01,2740620,3077324242.039824,43.11258139167253,116.93917687823927,112.7361870217341,9.365426378131025,19.777834948585625,10.886364128851119,6.0
2015-05-01,2831974,3179901716.774485,75.50418834289395,125.87316483328533,122.15592896118552,56.74980227651074,67.75751962408542,18.3796281772887,7.0
2015-06-01,2740620,3077324242.039824,144.85663601034997,185.50323003052796,181.1022987027324,8.032182442092921,10.136113186987037,23.718735781333585,6.0
2015-07-01,2831974,3179901716.774485,129.32189834199687,172.1745044493933,169.5774381490147,25.58190844629123,27.980056274367847,23.311347682909282,7.0
2015-08-01,2831974,3179901716.774485,130.2119413700274,176.51731486055343,171.79480382269705,26.201571074515797,19.844207937746216,22.846237118299914,7.0
2015-09-01,2740620,3077324242.039824,77.45677578367514,127.41517801382254,123.94866793551817,30.86404691166967,32.047874547655624,17.501505810420298,6.0
2015-10-01,2831974,3179901716.774485,45.02786039989189,75.61735208369458,71.4579382511006,47.59562611875361,56.844239025026425,17.937696425426715,5.0
