annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,eff_factor,soil_depth_mm,ksat_mean_micromps,elevation_m,annual_et_ssebop_m3,annual_et_eemetric_m3,annual_et_pt_jpl_m3,annual_et_sims_m3,annual_et_geesebal_m3,annual_et_disalexi_m3,annual_net_et_ensemble_mm,HSG_1.0,HSG_2.0,HSG_3.0,HSG_4.0,HSG_5.0,HSG_6.0,HSG_7.0,HSG_8.0,HSG_10.0,HSG_12.0,CV,RMSE,MAE
969.229294045981,898.2370721747178,1097.0588182207882,1028.5436709682158,817.0622024682448,966.9535060803648,944.876830313832,232.70000192523003,223.1340961086479,290.1500244140625,271.0800170898437,1356.999999895692,1896.000000268221,408.6799997333437,3.22219181060791,78.9000015258789,20.299999237060547,0.0,237.2128802593033,0.8453559155554057,0.9588916814033556,1519.8769918083403,126.04242998504472,1811.0112860196605,432116.2854343372,527763.7676263056,393065.366412199,494803.080694193,465173.80564524495,454553.3453876028,746.0951979373331,False,False,False,False,True,False,False,False,False,False,15.915305279146455,16.376439606343755,14.189114204482532
851.1774427573552,757.2347744006036,900.1628900455779,932.3636221364768,754.5563688341105,845.874726934383,857.0929960354914,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,0.0,249.2206818186233,0.8104253519518239,0.9588916814033556,1584.7917541921163,141.72272482699566,1796.0184191075318,380471.16413484764,452285.1224809742,379125.404380595,468464.3187339678,425008.13875553914,430644.7366096924,633.5090305358267,True,False,False,False,False,False,False,False,False,False,8.245428862639535,9.521173944467696,6.321147372966179
2436.56306566776,2155.0707480444316,2627.9061087739547,2691.2759385202053,2153.337729585731,2491.4172334968634,2403.6572111843334,735.1948824780253,704.9722570184972,870.3000183105469,810.4221954367166,3892.876759027218,5389.218125161239,1136.923866905022,9.40264158018398,261.5420050332507,66.13237243269373,0.0,728.8248265908938,2.493662189856364,2.876675044210067,4600.568899896557,446.6896956133733,5370.847662080062,1123503.8558206838,1370164.2790763373,1122806.1808151924,1403420.5838800524,1298657.7025779034,1253133.201329806,577.274971477137,False,False,False,False,False,False,True,False,False,False,17.29952717430207,17.10049233601881,10.855769204546423
3283.4480268950883,2852.244471850822,3561.5600033454484,3709.608642599488,2986.7515673149583,3258.30419671348,3050.57727417972,1037.584786539775,994.9314205636678,1160.6129356867089,1078.9861615670916,5203.367406444218,7199.94042214459,1507.946828625242,12.615182587780966,359.9977571139015,88.95172153199269,0.0,1095.4959749972602,3.4016342208931407,3.8355667256134223,6247.551698288987,613.2183011707928,7102.81077525607,1425352.9474826588,1779480.742149299,1492363.902135063,1853624.9136690022,1628170.2350979126,1524576.9206684234,572.1815332905657,False,False,False,True,False,False,False,False,False,False,11.740568186978917,12.161261151513422,6.032165668937126
1352.821186618035,1257.8808563202388,1526.1825196813638,1350.891160332963,1150.7307996264608,1426.6593639455978,1360.9104823748794,464.3999995589256,445.30929642077575,580.6666259765625,542.1555786132812,2758.000001430511,3863.6000010967255,831.3199999965728,6.547945022583008,155.60000610351562,39.29999923706056,0.0,483.8897949377231,1.2582898325342509,1.9177833628067111,3128.678136805911,288.03051596772065,3623.746531863908,580552.8059951653,704278.1983252803,530794.6518788429,623192.8507485443,658373.1841408878,627683.7274652994,453.46577643005196,False,False,False,False,False,True,False,False,False,False,21.241832032543677,56.1931438350254,47.35300967066417
1542.751986132466,1437.1120292602254,1615.7345429478942,1630.3370764582874,1332.2464521329716,1551.8486217296106,1642.133551592468,461.9634914764504,442.97294908882014,580.260559575795,540.699951171875,2670.7602394947908,3720.8997921831115,785.6637720435992,6.44892701787506,165.78809880578902,41.232048963074675,0.0,484.3032349169645,1.6226824114897347,1.9177833628067111,3183.7271419734097,263.1426120933432,3608.7848060497745,708495.7100520044,796608.6222196438,656751.7415361273,804016.9503681955,764851.7673437991,809391.4575223166,550.280152061632,False,True,False,False,False,False,False,False,False,False,9.604817402642922,11.495614612593254,6.1937779944307145
1881.2707789184192,1692.7400371090487,2010.0851366520642,2127.5810241464546,1634.3114484991906,1829.8028071072613,1870.864323929281,462.0447923651642,443.05090783469865,580.2604939736908,540.699951171875,2670.592125812514,3720.5869906316166,785.6395195831327,6.448198387053662,165.77937151818531,41.23239345296972,0.0,481.39076485925364,1.6635255911849396,1.9177833628067111,3180.715105322154,212.64353818867713,3610.182392318311,889903.7145004224,1056735.3161399965,859494.8365597543,1118511.7067466732,961913.9285062143,983795.8860443991,718.6380323009568,False,False,False,False,False,True,False,False,False,False,14.439803377186156,14.808462629070132,7.7897703391043684
1342.377748053364,1101.8482967439008,1443.3047402841053,1536.3697496913528,1192.6536272545,1318.6613333067735,1383.3679747487877,486.3866754813555,466.3921370645101,580.2101011610698,540.2195777746635,2598.4461080239917,3600.823324163629,758.5781521634781,6.2910512414179465,174.34030193181587,44.15017806717174,0.0,501.09974903275383,1.3374046705268685,1.9177833628067111,3133.359176820728,313.24734698776956,3583.7909612118265,572287.8509908867,749295.2540627875,619053.1455894656,797258.8845682815,684543.247712081,718151.5376229462,439.6367478535205,False,True,False,False,False,False,False,False,False,False,13.298966707360826,18.96074162885057,15.15053664111907
1727.8161451430199,1514.44233753192,1939.4350221250806,1928.560598384779,1516.4153205538414,1768.229425758598,1621.9380040840065,482.36843610944,462.5390807568896,579.940180953628,541.3404307335227,2582.801726356242,3567.039813891154,761.3568776769279,6.205315809994257,167.30966042827436,43.749708466709606,0.0,479.4421904957458,1.6997635646925016,1.9177833628067111,3065.223537249304,128.513919427882,3584.736108832156,758324.1039500213,971121.7047954862,759415.8609785992,966086.845094366,885336.2131205548,812013.1721088818,632.3564832642649,False,False,False,False,False,False,False,True,False,False,11.253947286514647,11.9107634320995,6.097267440701555
1738.3171505633936,1568.0252213423842,1872.73325285385,2009.6793460188944,1593.9212364368914,1637.8790899890555,1715.4326034614405,454.40737502744565,435.72745188215265,580.2664635131403,540.7005062499521,2686.402884940786,3749.9997166075063,787.9182645161709,6.516753574540116,166.59902246841213,41.20039220871445,0.0,506.06585352691343,1.6650376062468166,1.9177833628067111,3039.729033185047,227.8131552781848,3621.2387305552347,721114.2229030792,859817.5804834245,731702.7107372466,921667.2832604236,754091.2951601421,791001.8640590687,653.5106667831957,False,True,False,False,False,False,False,False,False,False,9.694664142103791,9.672638390923966,5.353069004621982
805.9422279496586,666.2969560292236,878.8790310009038,922.6155365645728,742.2149901790634,798.7845317647545,820.3250314373904,236.22288643510092,226.5121607597077,290.1137453702452,270.2882110218924,1301.5301167364544,1806.0186713641149,383.1704756983743,3.1341698071600903,85.12649890477883,21.6772521148629,0.0,246.6304824012112,0.8376476258219424,0.9588916814033556,1570.964125008839,156.35073278107154,1794.1147977215076,347530.597499851,458410.25087984616,387128.3167005234,481222.562677997,416634.149512261,427869.35425683757,579.4300671899509,True,False,False,False,False,False,False,False,False,False,11.839194129240362,14.258129403780426,8.134980142574257
885.6003877450713,763.4991917426687,947.9527715580796,1039.062345584538,770.0880290535746,855.0447217519527,871.2280487138879,236.3435311791588,226.62784600119025,290.11087320209106,270.2906729339806,1301.3983923860308,1805.8266245581965,383.1912807428918,3.1334412838915187,85.12095903904198,21.677826618936024,0.0,247.3435538140156,0.8355631228059287,0.9588916814033556,1530.6905433953898,158.971092413683,1792.624885995622,378784.7454606376,470295.2578951188,382053.57808113657,515496.24458885554,424202.0172241853,432230.8369666022,658.9725417438809,True,False,False,False,False,False,False,False,False,False,6.81717396331204,6.874401326407926,3.720626825667992
1729.2281572479023,1457.071474756135,1893.4125699558429,1895.9989847441489,1524.4620659519417,1692.9876290653438,1761.579063439976,457.5351146632712,438.72661540054,580.4233259093792,539.8925919949008,2619.664887627893,3637.403787777941,758.5336081275261,6.409202891854363,175.4036310917775,44.04541600926096,0.0,502.86407051534366,1.6052326885613621,1.9177833628067111,3154.3305476101305,311.8678060078298,3584.565777143277,741352.530911815,963453.1251709335,775688.6317350427,964771.308189707,861307.0850328885,896242.3415957897,645.3168123552683,False,True,False,False,False,False,False,False,False,False,14.462213706903018,18.740599989824037,10.138104795291836
1796.0244855839921,1647.082091341816,1919.1020046465387,1976.7709104167666,1607.7580315393893,1673.9937223938978,1856.7413435690607,440.4878330110263,422.380118833663,580.5327469159023,540.1411949838346,2666.672092552504,3715.4476558463975,775.4674708460185,6.505152726503059,169.90698942943166,41.86139873313992,0.0,509.78762076917667,1.7015833031515792,1.9177833628067111,3037.0243535208333,211.4513158443595,3615.87083719368,828210.5243390832,964973.1626605468,808387.6467393343,994003.7900222938,841752.1629828634,933567.6191957968,687.0443512178359,False,True,False,False,False,False,False,False,False,False,12.232561144757575,14.452150201976803,7.38604329665202
1757.8564912193337,1668.4293623691633,1831.3784193550678,1834.581888580306,1521.3452174307297,1651.5518777910293,1821.1003878436072,442.37617588205126,424.19083510432296,580.497861321302,540.2840982580567,2668.9471327433807,3718.2764111687397,775.3520914820823,6.521877100763657,169.81469902998748,41.93787223468085,0.0,514.0548141572892,1.696978845114898,1.9177833628067111,3040.0,223.27741744285186,3618.7906885645107,826715.0967663829,907560.561090111,753988.9578914605,909246.085269618,818397.4869015083,902345.3115077208,667.0346718474789,False,True,False,False,False,False,False,False,False,False,13.067953595218485,15.911541753222902,10.937643134266473
788.97480779019,620.4925607436577,861.0891103431649,949.8851397701944,745.4702081491604,776.7274076455302,764.6622840151091,227.5875254026001,218.23178489972727,290.0387077186229,271.6884021250837,1372.181168982317,1917.392806969916,415.5755126392992,3.255945550093436,74.10216680621413,20.484595221290792,0.0,239.18286670661,0.7957018325368523,0.9588916814033556,1511.737201956403,87.19576189070855,1824.818648545812,314312.6373564918,436187.64574153966,377620.49381097354,481167.5793648286,393453.93555007724,387342.305744613,570.7430228904626,False,False,False,False,True,False,False,False,False,False,10.947298558200526,10.97264033968559,5.463156504338986
1792.4987867504315,1583.8009146442364,1957.0514955663573,2025.305104784235,1540.3121197632827,1776.8017006765822,1744.7552881938718,466.2000025510788,447.0353043164526,580.2571411132812,540.699951171875,2661.9999972879887,3704.6000043451786,784.399999666959,6.410958766937256,165.3333282470703,41.25,0.0,475.4266112107725,1.5945354747952223,1.9177833628067111,3167.8699728394295,274.1903716442836,3610.469917339322,803121.5982869703,992332.6861463704,781080.5547514549,1026968.6271922654,900963.5073639341,884858.030632256,672.1307085025383,False,True,False,False,False,False,False,False,False,False,9.118939289753923,9.112514203805292,5.241322253657006
1818.2603212343242,1654.0622438780158,1936.5816687454524,1915.9575841742476,1557.341412364854,1855.37412955552,1874.541535246094,453.119471628916,434.492492026851,580.4693940020618,539.7584597870109,2627.132185055347,3650.1504334859023,758.5412704937389,6.453913802910554,176.88684071896046,44.04334022383431,0.0,513.964244265828,1.6483268365025112,1.9177833628067111,3151.250360229099,309.8088865395606,3582.7226647513025,823212.7862325136,964334.1814400055,775421.9604486151,954018.7102939624,923700.2838035212,933202.9701316364,692.2511155597333,False,True,False,False,False,False,False,False,False,False,11.947702049168198,13.096417278019137,7.036975710772781
947.2300157753514,851.0011615933619,1032.855237061423,965.269039835946,778.6386886676169,947.6371212774492,983.2380353347576,229.2999985218048,219.87386112836035,290.1750183105469,269.8999938964844,1309.3000023961067,1818.100002720952,378.5700000096113,3.209041118621826,88.35000610351562,22.13999938964844,0.0,253.58594965022908,0.8415009527289676,0.9588916814033556,1609.637599931988,153.8344728408342,1791.7230015270438,454277.4245380859,551353.909005754,415649.2306912459,515275.3641158427,505863.17654911574,524867.4885043134,727.356154646991,True,False,False,False,False,False,False,False,False,False,14.071140978351679,14.582631459410871,13.09854792199084
1821.6531291044635,1565.6537553688709,1963.5452305897802,1960.0589286694917,1577.6050761064203,1814.1388164068544,1783.445283460186,491.6000010371208,471.39115157237615,580.2000122070312,540.1428833007812,2596.199999988079,3596.000000178814,756.5200006887316,6.290958881378174,175.3333282470703,44.36000061035156,0.0,504.4060648937065,1.6611146025441441,1.9177833628067111,3124.50597545014,313.8350213352022,3572.924103651294,759068.6519196434,952056.3769721105,764725.0563356453,950160.7845713682,879423.5618959576,864420.7019485566,675.3189619700388,False,True,False,False,False,False,False,False,False,False,10.27311981104789,10.779686070756389,5.728022128640238
1640.1175937901494,1480.8304147033277,1711.838948631656,1733.3023928777882,1431.311932454259,1679.688994056569,1769.4761929158853,454.00000113248825,435.33682444305697,580.6666259765625,540.2000122070312,2623.200002670288,3641.400010555983,763.1599997095764,6.379725933074952,171.10000610351562,43.26666641235352,0.0,504.9023457945079,1.5053765413073479,1.9177833628067111,3159.6400418442013,279.60133072698676,3588.2847145628425,797021.0184771197,921275.1474349574,770420.6436982013,933056.0654686091,904296.2165557479,953074.8852303027,599.5761067883305,False,True,False,False,False,False,False,False,False,False,10.19356733826947,11.083419436847608,5.858137590220278
1540.8578976874062,1299.638645629015,1605.802891740001,1728.2043926562487,1382.4094197226605,1578.4277743021853,1574.82864049994,437.82989065392496,419.83144001778396,580.7115731046526,539.8765820492738,2642.469379575454,3673.740227175949,765.127363036916,6.458361560790053,171.97587882189782,42.65579618344923,0.0,507.11496516334705,1.3846906223556108,1.9177833628067111,3080.0892516299073,295.04328913396324,3588.783942609915,644485.7124316343,796372.2180211691,685915.6963828139,857443.2639493591,783087.6739164555,781210.8914889849,559.6014483606278,False,True,False,False,False,False,False,False,False,False,10.726732153837967,11.581966928223347,5.568746679719303
3517.552441983093,3056.584643913402,3698.1798079005757,3872.320931295921,3146.7218466054946,3410.85191058722,3649.9683909435057,860.0,824.6468460068858,1161.4666748046875,1079.43994140625,5303.599993944168,7378.800012767315,1532.159999355674,12.992877006530762,344.79998779296875,84.72000122070312,0.0,1023.5525489625155,3.323116869129092,3.8355667256134223,6134.621117760804,458.75314282883744,7177.106996850254,1496737.9189622854,1810657.5754954542,1540700.7974456302,1895970.2319243015,1670297.307422693,1787160.581386787,673.4048269535193,False,False,False,True,False,False,False,False,False,False,10.596664489483931,11.309708033697028,5.684062491924768
923.3780065933584,858.9562973084344,1010.6793979222234,1041.844247672445,799.3164920727866,861.6863762552321,902.939732578567,218.45605921321572,209.4756979317132,290.37360615063943,270.1104891427873,1334.1575414419945,1858.458527661693,381.5796186888523,3.321430935794163,88.35136248892836,21.66380909407748,0.0,263.1073010349356,0.8419991197498755,0.9588916814033556,1520.0,130.5145791218695,1791.4690853291538,429219.2387029616,505035.056042175,399417.3129474237,520608.0870869419,430583.45526533545,451197.6986797308,713.9023086616452,True,False,False,False,False,False,False,False,False,False,7.1548215582623085,7.37063826513526,4.272195950098292
1754.6453035941067,1493.7884038447273,1895.4463652662291,1899.8705571819576,1528.2249385977898,1782.1207303287674,1687.6566644400214,494.64828209146447,474.31412291796687,580.2000122070312,540.4108344353704,2590.4551660567477,3578.765487623081,756.9068958613902,6.22735922918033,174.3172410146748,43.880985182814676,0.0,499.36611374992975,1.6442193125822115,1.9177833628067111,3117.715762018265,314.27683615691234,3573.1868267867976,745667.7716781775,946513.4977643196,763604.761735164,949099.8658457341,890303.2627329526,842964.4920066638,639.6828856883279,False,True,False,False,False,False,False,False,False,False,14.598986964272271,14.5282713650461,12.481872157087095
910.5730331715854,815.2282342958658,1026.2986344231422,953.7055562628638,772.3726725532308,961.5534643226472,847.8266963646485,248.40000024437904,238.18869389492656,290.1000061035156,270.29998779296875,1293.2000034451485,1783.3000012636185,378.58999857120216,3.0912327766418457,86.80000305175781,21.77142906188965,0.0,244.5332119569101,0.8038418997512479,0.9588916814033556,1528.758606007174,35.65205898158898,1785.4036725471267,416372.9094043912,524175.84469655604,394484.6894234521,487099.36735604494,491107.63911863003,433022.37751979707,672.3843392766589,False,False,False,False,True,False,False,False,False,False,7.769052688477551,8.218193945817044,4.350356029033138
949.7020796065574,796.4725155271304,1054.01618409874,1042.3825313448592,820.3070651743737,963.1418944946618,914.1858612082924,232.70000192523003,223.1340961086479,290.1500244140625,271.0800170898437,1356.999999895692,1896.000000268221,408.6799997333437,3.22219181060791,78.9000015258789,20.299999237060547,0.0,238.89283051073664,0.8521167615539597,0.9588916814033556,1520.0,105.6854656830064,1815.8549770985933,409616.95477143745,542068.798600785,421874.79851936764,536085.7404022744,495333.1623434505,470155.6190114249,726.5679834979095,True,False,False,False,False,False,False,False,False,False,11.310520101422956,12.203423414144108,6.136755391845983
799.71740422124,658.7346198558473,884.9942907334204,948.0235547034468,741.3441680229412,803.839313854659,697.0852308248725,241.2019535213463,231.2865467698587,289.96956492931554,270.67171304783506,1291.362436326168,1783.4326090312131,380.6679552061115,3.1025445276261503,83.64898407704581,21.87564247567128,0.0,240.9705928069,0.8402092422529058,0.9588916814033556,1521.7953168196927,40.28211634598211,1811.20486950592,345652.30926531006,464375.6545626263,388999.32676010695,497448.4732453608,421791.88209799514,365775.704701973,568.4308574513814,False,False,True,False,False,False,False,False,False,False,12.271449951236635,13.250539353820963,6.797677225560639
1643.631559322394,1470.33549751406,1765.7764341003922,1772.481698413621,1417.6143323158217,1715.3620963976969,1587.6192725938176,518.0451515821167,496.7491864434315,580.300048828125,539.3951602195273,2603.5677780269116,3604.2452181623376,753.4793500256687,6.3287142598545625,180.93548704533805,44.5083873744052,0.0,542.7846718817887,1.6545105227020689,1.9177833628067111,3161.3481506269727,304.31328487249766,3552.999242680302,718784.9878442753,863213.1539543867,693015.6456380807,866492.2225758804,838562.6899147654,776115.5818349802,573.4548788494785,False,True,False,False,False,False,False,False,False,False,12.684068138807328,14.808690688258578,7.136662056783223
908.1224440927826,788.946258276767,977.9011837338109,1008.171022490629,793.4504226877109,882.7665170949074,906.3462083038352,217.6343618736861,208.6877791882044,290.3666687011719,269.8472099582204,1324.51097129967,1842.6883068560685,381.9766752811168,3.257011356080671,87.37348406562971,21.45780572817565,0.0,258.2398811303422,0.8322460117733156,0.9588916814033556,1520.0,152.18083473436818,1791.3261935752582,410520.58947973116,508841.4656736991,412864.28806464234,524592.0848312668,459339.05784954067,471608.52314364346,699.4346649045782,True,False,False,False,False,False,False,False,False,False,9.064219510909485,10.074657582906493,6.4957016050823775
913.1597646514464,787.992843847602,1008.9673372382832,1000.6305874185464,795.028046228429,918.9429979073124,872.3906228639325,247.32232902574944,237.1553239280955,290.1000061035156,270.20525793683123,1295.230997987066,1789.3929886940125,378.45321794475495,3.1137174207630967,87.15922451016283,21.94077733730555,0.0,246.0397827640184,0.8523335277390324,0.9588916814033556,1547.306681554559,157.5548266410932,1787.9672270763017,406029.4835670674,519891.12600891804,409654.5159665107,515595.4445819046,473504.23773650394,449517.1711720524,676.0044407233509,True,False,False,False,False,False,False,False,False,False,6.86190099374669,7.161496192458484,4.6674226570568536
891.6569263543951,809.3153358681884,966.0106463878336,895.371425796846,747.1061672464479,927.730933311761,918.4652805867923,245.8000005185604,235.69557578618807,290.1000061035156,270.0714416503906,1298.0999999940395,1798.000000089407,378.2600003443658,3.145479440689087,87.66666412353516,22.18000030517578,0.0,249.586927931998,0.8041183967759815,0.9588916814033556,1561.1365492161858,156.99015438703918,1788.0257484803865,406360.3097881827,485037.62146523356,375124.8495016462,449569.40000646625,465817.2318657844,461164.91237443447,655.9613505682071,True,False,False,False,False,False,False,False,False,False,8.41460983553834,9.341319932687274,4.9510097499030445
738.8486423584175,640.5613653995349,788.6145572426025,842.7461023017622,670.5772027042008,730.4595866119918,745.3323340352439,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,0.0,240.7461843662424,0.6981090038262578,0.9588916814033556,1550.3790340307817,154.80883450756752,1797.6839075364865,313391.9950574216,385826.40598599525,328077.11914441834,412310.04021368496,357374.32746098895,364650.75754048786,521.180230136889,True,False,False,False,False,False,False,False,False,False,14.879398889715644,17.392657614429123,8.571616722077499
1744.3948681169827,1445.0156524765393,1951.5555232341849,2034.560944843666,1582.3269871593293,1729.607247490459,1630.5341159720251,518.4952630542507,497.180794589765,580.1338475644839,539.6237753860783,2596.268592758961,3594.5891184215784,750.58757709611,6.327960608680471,179.79602987476392,44.25417603735073,0.0,534.6063705992921,1.7131577474194497,1.9177833628067111,3146.0208729050264,298.6290986557832,3561.5762507478494,771679.3308281285,1042360.8687504258,845210.6619199568,1086830.3400005286,923723.73604389,870781.8120992531,623.4494186999343,False,True,False,False,False,False,False,False,False,False,9.540161984877448,9.514665708768828,5.0180939992088005
793.180231846897,716.6700952735131,870.1796446449629,862.2292924047659,700.2068320945002,746.9876198258947,800.1622194275757,218.59999945759773,209.6137210346685,290.3800048828125,270.1333312988281,1337.9000007510183,1864.599995240569,384.5399990975857,3.3098630905151367,86.80000305175781,21.200000762939453,0.0,259.8235485324665,0.8707917246532552,0.9588916814033556,1519.1266461909242,115.06817913890254,1802.689808381122,396997.0068471477,482033.1092669947,387877.237167752,477629.03818386386,413791.29836522334,443247.1903040467,583.5665108122287,True,False,False,False,False,False,False,False,False,False,16.387374735864853,16.443000454195722,13.630518379336118
3534.1346936117166,3167.976621794888,3677.8940536167916,4009.9707395918276,3201.096509700733,3339.7387337884998,3573.147926240566,860.9607219701627,825.5680743122092,1161.4702337948625,1079.5128884886276,5306.802401598323,7384.110669002815,1532.56030003905,13.009327728548108,344.9601097742826,84.72533868794811,0.0,1027.6697634561408,3.4233552125731475,3.8355667256134223,6071.931820096839,397.1419444238907,7207.157596949579,1628153.1132103822,1890458.7520459234,1645637.301162786,2061327.8599270089,1716404.2419669363,1836539.875230761,676.707307211837,False,False,False,True,False,False,False,False,False,False,8.531472927659607,8.62103112165926,4.349595530942394
1775.8144816744928,1508.1894336576972,1951.116900484852,1920.3750309091613,1535.6495796620889,1881.7533687846003,1648.9232336173893,517.2000008225441,495.9387784105462,580.2000122070312,540.25,2589.8000004291534,3575.400006830692,755.6399976052344,6.209863185882568,176.70001220703125,43.43333435058594,0.0,502.9920837911449,1.651808128163157,1.9177833628067111,3062.0747267640445,265.7544566918548,3568.9656439345054,790814.852106599,1022945.9756481295,805200.3545065876,1006825.6661077819,986768.2094969647,864468.3856745332,639.8369780480269,False,True,False,False,False,False,False,False,False,False,9.251124937471667,9.302420237879472,5.074310556022126
1687.022616864785,1447.813721421755,1819.9612892148311,1864.1404336409196,1482.307988407585,1827.966804468643,1551.9558617863177,496.8000004887581,476.3773877898531,580.2000122070312,540.5999755859375,2586.400006890297,3566.600002527237,757.1799971424043,6.182465553283691,173.60000610351562,43.5428581237793,0.0,483.4607594627185,1.6424948965985318,1.9177833628067111,3040.0,71.87350022912437,3584.056912552042,599553.656590391,750116.9783558989,611329.909756413,767713.7419381349,755151.7932254181,640624.0467708737,606.3246205027601,False,False,False,False,False,False,False,False,True,False,9.126585224566352,9.19565765217473,4.676474336528435
902.7248328231811,811.4271621001877,963.8057442701272,1022.6835565226198,788.4765899128654,846.4918997898957,888.6871740451986,218.45529200677933,209.4749622638429,290.3735720451777,270.1103673933125,1334.1375940055907,1858.4257934289767,381.5638397597959,3.3214925928060306,88.35963128790702,21.66628120838117,0.0,264.85004385309804,0.762048103854764,0.9588916814033556,1520.0,106.69609925425036,1791.8186005843352,412322.4378909274,489752.81170298235,400660.22553563036,519671.2618357062,430140.3996298532,451581.70596151706,693.2498705593383,True,False,False,False,False,False,False,False,False,False,7.147113711874007,7.130172696842588,4.272101913679945
780.894741753627,655.0080418947033,831.3164938436967,895.5535159466435,737.7393822287851,739.6998095196274,783.2448413852914,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,0.0,245.2932976163223,0.7632918974706525,0.9588916814033556,1581.0566439515242,153.09202718542335,1797.1727698396571,323425.72610452195,410482.197846489,364276.2838194334,442200.74813533825,365244.2912017271,386745.6814879565,563.2263295320986,True,False,False,False,False,False,False,False,False,False,15.31007800142255,23.887638957167457,19.010942024220988
780.0571756559578,663.1823946571554,844.104377932001,897.2298378763032,721.933598836874,814.6563838522248,703.1401869158882,248.40000024437904,238.18869389492656,290.1000061035156,270.29998779296875,1293.2000034451485,1783.3000012636185,378.58999857120216,3.0912327766418457,86.80000305175781,21.77142906188965,0.0,242.8771458210031,0.8410148049696532,0.9588916814033556,1522.599034376881,34.183402692306416,1788.3867536957284,686946.608966452,874351.6786718852,747803.0804426251,929380.8152299928,843848.4568780916,728336.2328694096,541.8684817610313,False,False,False,False,True,False,False,False,False,False,10.50688050239337,10.711149677060304,5.816707218926444
851.3020951211574,740.6084876917929,957.049814678218,985.7634266484586,744.4940005222909,959.404881132914,779.5944866197209,266.1102845161214,255.1709381583877,290.11468143035904,269.7771048547256,1308.76807656351,1811.68468577951,377.1631580849207,3.177186565711483,89.53748082863166,22.304546229562487,0.0,275.7839120984112,0.8347427439085913,0.9588916814033556,1523.3478036852218,33.61473655723477,1777.0612910764762,437097.97916945815,564838.9762101144,439391.1608362532,581785.3952363991,566228.9073346762,460107.0340621581,596.1311569627696,False,False,False,False,True,False,False,False,False,False,9.70810576648418,9.869649871618442,4.848131405058091
1410.957460593664,1136.6022744817778,1512.1077012300175,1703.6428836710352,1326.80927832189,1398.9086529375868,1365.8518752521793,462.61354036464405,443.59627556021456,580.5951741637767,541.8955367571655,2745.208956398846,3843.3058276620395,823.5667684673981,6.5423654052590425,157.5651108658373,39.639426695871734,0.0,478.6297545947061,1.384973626760038,1.9177833628067111,3103.6147735936356,290.4683007674444,3614.1501977289527,559932.6093192181,745114.8462990111,653977.1135677991,839596.6526447487,689483.8556742065,673169.1488256315,482.9286619850322,False,True,False,False,False,False,False,False,False,False,9.394207984150485,9.599348008959156,4.279362544990896
1459.4408207250112,1244.9465901149572,1639.6655731353933,1671.1439942536838,1341.6539792051985,1499.1814557744528,1478.5716173523442,492.8794412225137,472.61799612300285,580.2000122070312,540.2553491276531,2593.7887487749786,3588.7662420225433,756.6823903183649,6.264264508599464,174.9068508935012,44.15894579405093,0.0,488.48819037868066,1.6705095002369241,1.9177833628067111,3090.7545169465425,313.5363243661793,3577.385552588103,386060.26794918254,508421.34678065986,416007.7098012469,518132.2978340645,464926.343643054,458520.37819135434,493.3749998143002,False,True,False,False,False,False,False,False,False,False,9.226249032341517,9.485832553320924,4.482250052999908
2092.977306454625,1668.6912328088374,2366.5244791637474,2266.5525567397267,1927.431320286153,2466.299235116774,1825.6004151042002,831.9965084964103,797.7945309538469,869.2078560539205,812.080790719977,4014.277555684251,5576.018123950223,1118.9636963394096,10.383636573521457,267.2619910585746,71.80642801638903,0.0,866.3386395544991,1.8575838169643428,2.876675044210067,4420.804278253821,129.59717586705094,5315.461653862977,752599.7751224817,1067320.741258014,873834.7503810106,1022413.752446038,1119328.6818498918,825924.6307743734,423.9065552208768,False,False,False,False,False,False,True,False,False,False,17.80360208357285,21.97399404783175,11.278999353068471
989.50855602125,940.2267172108166,1048.727424650952,1045.920924743127,821.4966550094774,978.2551376171286,1030.3537147281024,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,0.0,248.9462042259741,0.8119617010805655,0.9588916814033556,1575.1280612128448,141.67216373991138,1795.1776181958933,477137.9030240675,532198.8782941484,416885.82566051616,530774.6606492496,496436.22802998946,522874.7511842874,771.8401437997215,True,False,False,False,False,False,False,False,False,False,13.208032852468397,14.921358883450818,8.933566048177713
