dri_field_,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m
33,509698.5469838152,889.8376033365611,820.3135313706923,952.0569907116796,1012.8410563586518,802.3838321505706,829.9402164083035,907.131643064614,225.4840110010143,216.2147424383348,290.1661513145639,270.28105612835816,1340.7666743293123,1870.7381602859427,392.4240499945083,3.256930299204965,83.70790098993703,20.681580130072167,,252.6615500103849,0.8612041234847069,2021,0.9588916814033556,1.0,1519.3116902546956,111.3616935779702,1807.8344033744856
34,514504.6294201497,960.7778070471212,898.3302389783354,1045.40495658771,1066.8346944908717,835.584527522549,934.9345338447268,954.092493467083,227.19999888539317,217.86018894605516,290.1333312988281,270.3499755859375,1343.2000021487474,1874.9999988228085,393.9599999636412,3.258356094360352,83.30000305175781,20.600000381469727,,252.07605125604823,0.8382685068825343,2021,0.9588916814033556,1.0,1519.8568654810344,113.8509051172363,1810.329253320828
35,472519.29077156377,920.253400668382,790.0838000355405,985.6359608142116,1014.7759839877966,798.1022063502076,905.648755237861,910.2607494368048,220.4999994933605,211.4356152636275,290.3666687011719,269.83331298828125,1322.9999987185,1840.499999791384,380.8199993949384,3.266575336456299,88.64999389648438,21.76000022888184,,260.1134829785352,0.837237123389232,2021,0.9588916814033556,5.0,1520.7400039069717,156.24286828144713,1789.8616087552257
36,496483.11136665125,944.9876275719042,830.2205861485563,1031.1643562735358,1038.918563698215,797.3403318233915,932.8050537575724,895.6907493314412,236.8000010848045,227.06555119652464,290.1000061035156,270.29998779296875,1300.900001823902,1805.0999987274408,383.2699984423816,3.1306848526000977,85.0999984741211,21.68000030517578,,239.95595371251423,0.8507922594601465,2021,0.9588916814033556,1.0,1546.1498836025662,107.19475599487662,1793.7598635371178
37,520068.0370534154,783.7954837869514,720.1390858184656,855.6911733298605,841.9661642972123,673.5591509311107,815.935215522854,794.7713296002084,242.2543828226368,232.29571247213067,290.1000061035156,270.16147912799534,1299.203081845283,1800.7970981333942,380.2337269033081,3.139651001063248,86.65550682146362,21.983021531898004,,242.55867799955615,0.8354547758297787,2021,0.9588916814033556,1.0,1532.5436064518958,157.78038078765778,1791.0805327527298
38,498503.1860793944,828.0106937416207,677.8016575840151,949.7506541672076,953.2760891782432,728.6019798019121,928.616501232646,702.0820574369624,275.3999996483326,264.07876872127315,289.8399963378906,270.51666259765625,1342.7000005096197,1868.099997282028,374.8500006496906,3.4610958099365234,89.64999389648438,23.600000381469727,,284.09083991709707,0.7148730016381695,2021,0.9588916814033556,3.0,1505.4042627960957,33.344675680014795,1765.805432261622
39,489602.1226482207,889.2995959484145,831.9956772015286,942.5323075220016,935.2940863728498,762.068090994631,915.0532628549292,926.953534067638,229.2999985218048,219.87386112836035,290.1750183105469,269.8999938964844,1309.3000023961067,1818.100002720952,378.5700000096113,3.209041118621826,88.35000610351562,22.13999938964844,,256.42848958052747,0.7938276862198488,2021,0.9588916814033556,1.0,1593.8857036402874,152.573319799604,1791.6165476388196
40,482164.4518051342,931.5940493860472,837.7123139027569,1083.5401374083567,1092.0079388282916,827.8481480232084,871.1447285566499,884.1725306976127,227.19999888539317,217.86018894605516,290.1333312988281,270.3499755859375,1343.2000021487474,1874.9999988228085,393.9599999636412,3.258356094360352,83.30000305175781,20.600000381469727,,247.48341072867743,0.8208140831582942,2021,0.9588916814033556,1.0,1520.121303491727,135.286271359787,1803.6437970241905
41,481200.653450085,923.3924780256935,845.390365111562,1002.555313274735,1038.090832760428,811.0132071219292,882.4615562316882,920.6135846292536,227.19999888539317,217.86018894605516,290.1333312988281,270.3499755859375,1343.2000021487474,1874.9999988228085,393.9599999636412,3.258356094360352,83.30000305175781,20.600000381469727,,245.83707955341717,0.8322402462996298,2021,0.9588916814033556,1.0,1523.5705175864377,143.18238361553813,1804.1283961190416
42,505357.9248638737,909.4676969456395,806.4674823786896,943.8901417214698,1023.9530625492896,816.9514220424618,861.4630354786448,922.417053781206,215.0,206.16171150172144,290.3666687011719,269.8599853515625,1325.899998486042,1844.7000031918287,383.0399998389185,3.2482192516326904,86.19999694824219,21.18000030517578,,255.9473677304957,0.8684529132400945,2021,0.9588916814033556,1.0,1516.0362750163392,96.382822136987,1798.791690802601
43,528371.8245985565,850.5550600431076,755.8993790413629,896.2041978856611,984.3627117251708,788.7718772452021,796.3968130965819,860.6818792979573,215.0,206.16171150172144,290.3666687011719,269.8599853515625,1325.899998486042,1844.7000031918287,383.0399998389185,3.2482192516326904,86.19999694824219,21.18000030517578,,255.17292382145635,0.8459703736485918,2021,0.9588916814033556,1.0,1519.6586678462402,93.68009632696725,1802.9194122839424
44,496876.8177545218,854.593071323646,765.968917066671,895.2876427319338,914.3829449905415,725.3116866805365,860.9041573150284,864.8977190194568,232.4871413491042,222.92998587290217,290.2280539022071,271.0790686794816,1366.365825400365,1911.2407522318708,411.6515207364653,3.2442358555645328,78.43171091768653,20.02328183803911,,239.00673379884887,0.7744569831285628,2021,0.9588916814033556,1.0,1503.9340248969424,117.066013157113,1814.351141328091
45,506553.433903848,788.97480779019,620.4925607436577,861.0891103431649,949.8851397701944,745.4702081491604,776.7274076455302,764.6622840151091,227.5875254026001,218.23178489972727,290.0387077186229,271.6884021250837,1372.181168982317,1917.392806969916,415.5755126392992,3.255945550093436,74.10216680621413,20.484595221290792,,239.18286670661,0.7957018325368523,2021,0.9588916814033556,5.0,1511.737201956403,87.19576189070855,1824.8186485458116
46,488770.1321498553,979.413609228024,895.9417095788971,1093.8036716978836,1018.5086633731988,807.3396985704553,962.7659348029736,993.3581235761368,217.65001887931675,208.7027925606604,290.3666687011719,269.8471340292423,1324.5027157875118,1842.6763505864403,381.9703555424528,3.257063610871568,87.380458541911,21.459456830522512,,257.376116287777,0.8738204609358768,2021,0.9588916814033556,1.0,1557.611114426869,156.32728523100644,1791.8479054994157
47,496100.9481887039,640.1908048238065,594.0139282767512,660.657863820905,641.5102454537504,517.6200897223631,651.6052106726987,657.7712134375905,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,,243.82082515510388,0.5861820337130382,2021,0.9588916814033556,1.0,1598.2419448144444,145.82899545724646,1799.11792055947
48,502448.0874323465,851.1774427573552,757.2347744006036,900.1628900455779,932.3636221364768,754.5563688341105,845.874726934383,857.0929960354914,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,,249.2206818186233,0.8104253519518239,2021,0.9588916814033556,1.0,1584.7917541921163,141.72272482699566,1796.0184191075318
49,489104.5052305265,643.9751605805845,613.9268949617323,686.6297640753942,605.4386562264316,492.22723468873136,666.3931467144025,679.081628694462,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,,244.90690791159457,0.6701592461997954,2021,0.9588916814033556,1.0,1613.3293293557426,105.2810671835134,1798.6363318922504
50,506473.3941254873,893.1578130602072,814.7887656322741,937.1603548934298,976.5109123798516,789.0407817073628,907.957548709552,910.3888523221648,218.9070814641632,209.90817941626975,290.35580841105434,269.9381337337892,1321.2440608885868,1836.885841311462,382.5646382883767,3.2292190225448434,85.988365366164,21.327601012760624,,251.5912618781636,0.8126891226635817,2021,0.9588916814033556,1.0,1536.432827132865,139.79805358345467,1796.260390687715
52,484412.78477943694,520.778602928009,462.7735662159748,587.6268188126797,584.4242631287138,452.8721402668341,500.4294188753588,562.0387211228513,232.2606230439839,222.71277935443996,290.1567437238888,270.3155790420522,1328.3305013423858,1847.9517486600737,390.7386562654949,3.203330518074739,83.06342013158913,20.76374964672208,,243.45157109784128,0.6986184154909352,2021,0.9588916814033556,1.0,1608.7951150556114,116.5271496417962,1800.5250264452543
53,511626.69895440544,823.8632282003708,730.1316194010076,895.2381712165388,929.7368421052632,711.4444738934537,816.0331142327065,818.4413305062286,233.1000012755394,223.5176521582263,290.1285705566406,270.3499755859375,1330.9999986439943,1852.3000021725893,392.1999998334795,3.205479383468628,82.66666412353516,20.625,,239.55558751755743,0.7722190885967352,2021,0.9588916814033556,1.0,1603.9159756515378,148.7121114508243,1804.39199631137
55,499698.57610676246,923.3780065933584,858.9562973084344,1010.6793979222234,1041.844247672445,799.3164920727866,861.6863762552321,902.939732578567,218.45605921321575,209.47569793171317,290.37360615063943,270.1104891427873,1334.1575414419945,1858.458527661693,381.5796186888523,3.321430935794163,88.35136248892836,21.66380909407748,,263.1073010349356,0.8419991197498755,2021,0.9588916814033556,1.0,1520.0,130.5145791218695,1791.4690853291538
56,479880.0509856834,915.7352916230808,791.6491362980966,941.5519493370268,1024.2215976314606,810.8506460094424,910.748929914336,877.0428147352346,255.4923588608296,244.98949757376928,289.6669056332258,272.3495583695501,1361.505743648865,1895.4119361134703,403.5239805637305,3.3282013850217376,74.6676917091721,21.67433513382413,,240.01224579657335,0.851958104143117,2021,0.9588916814033556,1.0,1599.1427377254774,140.88106048907613,1811.8822015879125
57,484356.8138258135,899.3712335599123,792.5333845145161,955.741223080845,990.716385859662,796.4471311452439,893.4688401858211,875.3176558270892,255.48145948489383,244.97904625285204,289.6672174704365,272.348963260696,1361.5139298735332,1895.4289634653333,403.5296594663151,3.328176009280302,74.66915743614088,21.673387870658377,,243.718884298713,0.8478690798160397,2021,0.9588916814033556,1.0,1608.1181736528504,147.62380839401038,1813.2839113183445
58,461554.6636799294,404.5536645525018,291.65359408033834,448.305502701433,498.1058937538543,377.7494773314539,362.8082334977684,414.3860523843082,218.59999945759773,209.6137210346685,290.3800048828125,270.1333312988281,1337.9000007510183,1864.599995240569,384.5399990975857,3.3098630905151367,86.80000305175781,21.200000762939453,,262.64757966674,0.6383693813966113,2021,0.9588916814033556,1.0,1520.0,111.44626015547657,1795.9740226201584
59,493430.20885531045,872.2851079018174,770.0046839822088,920.2896491131734,997.1336024162548,791.1142661029048,829.8101477129206,870.9774202405135,218.59999945759773,209.6137210346685,290.3800048828125,270.1333312988281,1337.9000007510183,1864.599995240569,384.5399990975857,3.3098630905151367,86.80000305175781,21.200000762939453,,262.12743502003667,0.8223362948521902,2021,0.9588916814033556,1.0,1520.0,112.9716274142304,1794.9320812740248
60,508144.73208381154,902.7248328231811,811.4271621001877,963.8057442701272,1022.6835565226198,788.4765899128654,846.4918997898957,888.6871740451986,218.45529200677933,209.4749622638429,290.3735720451777,270.1103673933125,1334.1375940055907,1858.4257934289767,381.5638397597959,3.3214925928060306,88.35963128790702,21.66628120838117,,264.85004385309804,0.762048103854764,2021,0.9588916814033556,1.0,1520.0,106.69609925425036,1791.8186005843352
61,469152.9436496081,658.7256894636993,625.0326569802415,751.4491751885618,652.2861457459428,551.6591319235577,703.8552126232008,648.4598988940819,232.1999997794628,222.65464821038788,290.33331298828125,271.0777893066406,1379.0000007152555,1931.8000005483627,415.6599999982864,3.273972511291504,77.80000305175781,19.649999618530277,,240.02456358071387,0.6417984923430661,2021,0.9588916814033556,5.0,1568.700842074359,138.83607126284932,1810.777027105192
62,547525.8681067879,883.6757452453793,782.4799023830036,929.574128525746,985.6178291231146,785.7016988921561,858.9370588177056,893.9830655301116,215.49272023227655,206.6341768337068,290.3684939810345,269.89739732348505,1327.542399817754,1847.4236504645692,383.2452998651687,3.256656243629588,86.28211783469605,21.182737702864607,,260.1348594772574,0.8010185590500313,2021,0.9588916814033556,1.0,1519.911580743154,104.20297474147604,1793.7509910569788
63,509060.77213817,923.2295281858504,833.8928687429118,960.6148173390762,1041.0896328696472,818.0089985996266,862.9774289563223,910.9136134435882,215.46453213594492,206.6071475026201,290.3683895583596,269.89525701708084,1327.448439464756,1847.2678329708524,383.2335548290654,3.256173570648898,86.27741977014233,21.182581098721528,,258.24028434305785,0.8668816356357313,2021,0.9588916814033556,1.0,1516.2368772342597,106.31054707210652,1800.5953007198543
64,513655.5405383741,864.4186176642926,775.2309259738273,907.5387656849646,980.783843602096,781.7544303262893,833.5455174124887,867.3217602001754,215.0,206.16171150172144,290.3666687011719,269.8599853515625,1325.899998486042,1844.7000031918287,383.0399998389185,3.2482192516326904,86.19999694824219,21.18000030517578,,253.0464556821833,0.8553377500136762,2021,0.9588916814033556,1.0,1516.670002479051,104.05326123088108,1801.471106515213
65,493740.8459204649,932.1068550600532,878.5232472608297,989.8326142327024,989.1710047994022,804.8364183299295,911.5150407307384,981.1730617218888,215.0,206.16171150172144,290.3666687011719,269.8599853515625,1325.899998486042,1844.7000031918287,383.0399998389185,3.2482192516326904,86.19999694824219,21.18000030517578,,253.00468614884664,0.8624827114843221,2021,0.9588916814033556,1.0,1522.0230498652302,101.65855566169948,1797.3474432519977
66,499212.9691925017,843.9179391075271,731.9231972622836,910.1690920448686,992.8479577591038,770.1247888318536,797.6626524348845,820.8660474211695,233.1000012755394,223.5176521582263,290.1285705566406,270.3499755859375,1330.9999986439943,1852.3000021725893,392.1999998334795,3.205479383468628,82.66666412353516,20.625,,241.04916605406552,0.8182532172905779,2021,0.9588916814033556,1.0,1604.51780278047,147.88968051033282,1802.9277988145752
67,454006.0245022336,694.0954971543357,632.8481993399972,774.7333444928021,698.60501458702,599.0716677029033,722.8041513223969,712.4505834807975,232.1999997794628,222.65464821038788,290.33331298828125,271.0777893066406,1379.0000007152555,1931.8000005483627,415.6599999982864,3.273972511291504,77.80000305175781,19.649999618530277,,243.86523135700924,0.6164913401911848,2021,0.9588916814033556,1.0,1559.9772947315525,149.19444470487133,1812.969504758716
68,488679.4479876996,933.5535792478448,813.0151151511792,1029.591946345925,1002.1689937089492,802.0211235207718,927.4616689299668,896.3239475653359,245.8000005185604,235.69557578618807,290.1000061035156,270.0714416503906,1298.0999999940395,1798.000000089407,378.2600003443658,3.145479440689087,87.66666412353516,22.18000030517578,,251.5520464113584,0.8573083103403497,2021,0.9588916814033556,1.0,1550.777796056917,157.66413345379868,1787.114300282091
